clip_identifier	TranscriptId	transcript	start_timestamp_ms	end_timestamp_ms	speaker_id	match_id	round
0g17psc4_r02_s0_p003	transid-15365264f948ebbc-001668521199944	I n desert?	18685	19510	Speaker1	0g17psc4	r02
0g17psc4_r02_s0_p003	transid-d51216ca7b8049d7-001668521200302	Is it?	20200	20760	Speaker1	0g17psc4	r02
0g17psc4_r02_s0_p003	transid-60c4fcb17fddcde0-001668521200595	So we have some shapes in it.	20780	24020	Speaker0	0g17psc4	r02
0g17psc4_r02_s0_p003	transid-344f90b6e9715c33-001668521201247	uh Pyramids.	24284	25415	Speaker1	0g17psc4	r02
0g17psc4_r02_s0_p003	transid-344f90b6e9715982-001668521201525	"Yeah, it's Okay."	25805	26865	Speaker0	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-6f30ee46af5226a9-001668469828131	"So,"	3805	4330	Speaker0	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-9eb685b0fd4dcfcb-001668469828624	we usually	5088	5823	Speaker0	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-9073ff180d255334-001668469829088	wear this things daily for our need.	7105	9522	Speaker0	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-6db5b8defaca75d5-001668469829312	I didn't get you	11885	13035	Speaker1	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-d45039e14a2a06cf-001668469829532	okay we will yes yes yes cloths cloths	13705	16810	Speaker1	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-a67e8381514643da-001668469829741		14595	15965	Speaker1	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-4ac3bebb8aae14be-001668469829948	ya but	17725	18598	Speaker0	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-b35c6e84945aedb5-001668469830146	with a	19265	19950	Speaker0	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-671974ab1ac85507-001668469830352	clothing	20784	21320	Speaker1	0g17psc4	r02
0g17psc4_r02_s0_p004	transid-aad1fd3cfeb41de5-001668469830540	"Yeah, exactly."	22475	22825	Speaker0	0g17psc4	r02
0g17psc4_r03_s0_p000	transid-51ef4d08ef491306-001668278688238	"Uh,"	7250	7999	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-2736eb65932dd1aa-001668278689304	"we have some um,"	8510	10245	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-76c99e78acbedd81-001668278690086	"we have some movies uh, regarding this uh, this thing."	12365	16485	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-b915617266720626-001668278690560	"Uh,"	17040	17709	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-f5b58377ac5e38b3-001668278690833	"sometimes we use it uh, we we use this word to uh mention the queen."	18265	23380	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-fe240d9f54a8fb9d-001668278691592	"Uh,"	24320	24690	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-d448773eaec47448-001668278692317	"there, there is"	27190	28045	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-0258287db268a20b-001668278693307	queen.	29795	30499	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-d7aeeac84f4c6229-001668278693782	Queen queen.	31245	32130	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-3c39570d9ebccde7-001668278694441	Yes yes.	32185	32920	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p000	transid-0e36c7d942a6f392-001668278694854	"Okay, prince - princes?"	34325	35915	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-461f34d6f9e81fcb-001668123434461	"Ok, uh, when we uh,"	2755	5205	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-99f236ece628cf9e-001668123434921	When we see the picture	6410	7940	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-98fdaf3652e7b437-001668123435567	"uh, we each and every uh,"	9185	11500	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-c6e53deba30bae09-001668123435972	"every uh,"	11895	12800	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-77696db65afba0ef-001668123436167	"everything uh we will collect uh,"	13700	16100	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-551d0b4297b86bd4-001668123436358	"we say uh, we say it is uh, you have a, you have a camera, right?"	17044	21215	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-1334d59ff2afc954-001668123436545		21215	21960	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-fd4b0f9e204b9509-001668123436909	Yes.	22895	23300	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-67707e3057c1a1a3-001668123437085	"for your phone, mobile phone"	23705	25150	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-dd2c63358c33cf1f-001668123437258	"uh, we have to mention the hmm, that's range in, in which word?"	25980	31660	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-09a850068475f9fd-001668123437427	"range, pixels?"	34715	35715	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p001	transid-56837cb7cf8d67f1-001668123437757	Yes.	36810	37300	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-0720a1b710dfaf6d-001668277086650	"Hmm,"	7870	8562	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-c0414116c472bcd9-001668277087319	"We use ah, we use this word to ah"	15885	19675	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-1449dca41b4cd209-001668277087619	"consent ah,"	21945	23053	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-08050ce95b85aa99-001668277088057	"hmm,"	29304	30028	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-bb8e1ccfae5262b1-001668277088735	"recording, regarding the music ah regarding the songs,"	30653	34385	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-f427b7ae4ea70f4f-001668277089119	regarding the songs and	35505	37853	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-be645de95f88e173-001668277089500	Is an instrument?	37620	38338	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-2c04efd8a8237db4-001668277090193	No.	40565	41155	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-312f1409d5a21c98-001668277090943	record?	42250	42748	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-6c592e551f908f9e-001668277091630	No.	44608	45088	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p002	transid-fa05224a688c948f-001668277092317	skip	47053	47513	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p003	transid-1db675300cf9fc76-001668197372666	"So, where it is used there like how it is used?"	4085	6920	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p003	transid-ab44e732219386c7-001668197373336	"Uh, skipped."	6575	7575	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p003	transid-98455b8a65cf8960-001668197373667	"Uh, we used this, this word uh"	9065	13100	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p003	transid-4f9dfa702154adfd-001668197374254	"regarding surgical, surgical issues uh in the,"	25140	29120	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p003	transid-d2d403d2843461f7-001668197374546	"In surgical issues we use this word, it's a kind of disease?"	34430	37800	Speaker1	0g17psc4	r03
0g17psc4_r03_s0_p003	transid-290fa954208ed1a3-001668197374807	One minute.	42750	43750	Speaker0	0g17psc4	r03
0g17psc4_r03_s0_p003	transid-124a63584c060ccb-001668197375324	No.	52805	53300	Speaker0	0g17psc4	r03
0g17psc4_r04_s0_p000	transid-7a6876dc63b0b084-001668107375845	I see a foot image.	3190	4720	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-9b5402ffce541e2b-001668107376083	Ok.	5565	6000	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-54f2f4ba15346571-001668107376540	"Which is made of eggs, boiled eggs."	5730	8050	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-d7e712dd166630b5-001668107376758	And there is some yellow color stuff on it.	8629	11180	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-c78a94a1d059b1f4-001668107376970	"And there are two half ah,"	11955	14524	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-2215e8740c8bc058-001668107377579	cut boiled eggs on the left side.	16190	18400	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-07a0080c10ac63ea-001668107378142	And some other white on the right side with yellow and green leaves on it.	20384	26115	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-dfd02b53b87b2d84-001668107378503	"Is there ah, is there a spoon?"	25654	28084	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-e6132504ca8d0c26-001668107378680		28084	28685	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-7d038f2dbfeeca14-001668107379017	"No, the background is completely just the food is there and the background is white."	29290	33062	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p000	transid-cfdbd255f3cfdc24-001668107379347	"Ok, got"	38635	39000	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-ce337e12ccbf9438-001668296754361		5	340	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-f04ff116813b6b87-001668296754655	Okay ice I see some food.   	4957	7552	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-824697d6153583f3-001668296754949		8272	8782	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-e6c9334654ba8e2c-001668296755210	It is 	9517	10092	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-599f4ed5f1069728-001668296755728	like a 	10837	11613	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-d8dace8cdcf7ba1a-001668296756446	half roast	11937	12677	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-f712cdb1c65baaf2-001668296756891	"in golden color, golden roasted"	13212	15522	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-2b45720b6202c423-001668296757107		15897	16351	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-6f9b2279e9ef7b53-001668296757322	with circle in shape round in shape	16227	18298	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-a7e9a596eb1e8352-001668296757738	and in the front and in the front of the  	20177	22892	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-3802d7f1724cdba0-001668296758120	Is it in the bowl?  	23077	24082	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-7c38cab72fb0632d-001668296758336	wait so there are total  	24842	26562	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-acb8bf0861b42951-001668296758552	in the front there are total  	27808	29552	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-d51a1cd1ae534cda-001668296758769	eight eight items	29857	31164	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p001	transid-48fa999da1f72119-001668296759137	Yes got it. 	31397	32000	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-7b366f6a28d5f41c-001668595645293	I see a dish	6205	7080	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-3cc892385c72c7f2-001668595646049	Hmm	7270	7745	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-d139ce4b0c5484bd-001668595646658	I think it Chinese dish with noodles and	7415	10405	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-5feaec32b6f2106c-001668595647328	some black color	11550	12670	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-1cecdadb2227d4a9-001668595647847	cells in it	13550	14330	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-5a583bb8b47ba29e-001668595648344	Ahh there is a	14170	15305	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-2e5815c15621c5f2-001668595648602		15325	16124	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-395de42d1621ea33-001668595649148		16660	17698	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-744bd8f389c6aa2a-001668595649671	Ya and there is a 	18345	19465	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-11501002862b4d79-001668595650267	table next to the bowl	20351	22148	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-52431f49f664abcd-001668595650861	white or blue colors stride.	22540	23998	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p002	transid-0b8240fedae6f1d5-001668595651476	ya got it 	22558	23268	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p003	transid-a08981605a647248-001668205713561	I see a dog with brown black and white in color with mixed	3895	8535	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p003	transid-00d3dabe1130669f-001668205715165	Is it standing?	10145	11485	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p003	transid-7d61aa6835444727-001668205716739	No it's sitting on a Black Mat.	11965	13650	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p003	transid-51f108005498eb05-001668205717796	Next to a red color box	13939	15690	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p003	transid-3fe1e45c31b30f7d-001668205718727	Onto the right there is a red color box and blue color some blue color	16925	20565	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p003	transid-5000d7db824a8ca1-001668205719156	On the right side jeans pant kind of thing	21945	24560	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p003	transid-577a26d8957f5ff7-001668205719564	with red color box and	25100	26540	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p003	transid-373f4258a20cc2a6-001668205719760	blue color jeans.	27481	28690	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p003	transid-4a36d749e60cdeaf-001668205719954	Okay got it.	31220	32000	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p004	transid-27d0c349c78b7c88-001668369725040	I see a blue color bird	3605	4954	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p004	transid-0eb4bb3ff51bf533-001668369726304	okay 	5285	6219	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p004	transid-ad21d9897abad2a6-001668369727338	which is facing towards the wooden surface	6340	8850	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p004	transid-d6f420336eed6a0d-001668369727812	and there are some beans on the floor. 	9395	11550	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p004	transid-37138e146007c621-001668369728308	okay okay got it.	13665	14905	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-b66264be64416468-001668580310441	I see a bird.	3325	4200	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-f8f98e9ee362b310-001668580310957	 Um.	4215	4745	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-d9d7b2375574655e-001668580311563	"Uh, which is"	5965	6965	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-733e4159e0109720-001668580312367	"light uh, brown in color"	7920	9680	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-2898538a96862c73-001668580312883	and near the legs 	10250	11495	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-5228f8868330b514-001668580313706	there is yellowing color.	11830	12910	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-ebcc9106a25a2ab7-001668580314679	And it is standing on a	13470	15220	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-789e2aa9d0bd43cb-001668580315341	white color V shape	15540	17335	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-487b7c9f343fa5bb-001668580315952	"branch, in branch."	17740	19602	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p005	transid-215b3cdafb52f900-001668580316678	Okay. Got it.	20000	21000	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p006	transid-dbc15f947234ae17-001668538944508	I see some food which are kind of	5475	7913	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p006	transid-62eecaf0fd452290-001668538945004	pasta which is in a white color	8680	11620	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p006	transid-d36dd383a43df8d2-001668538945523	electric cooker	11910	13450	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p006	transid-dc00642d4dfbd3fc-001668538946512	with handle on the left side.	14090	16000	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p006	transid-50e34da515fb42e7-001668538947184	got.	15680	16000	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p007	transid-4d495a7759560840-001668464369355		0	449	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p007	transid-91256fb7083c48ff-001668464370511	I see a blue bird.	4944	6040	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p007	transid-485d4bdb976605e8-001668464371060	Which is facing towards the wooden surface	7040	9880	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p007	transid-0ef8b64da6f9c14a-001668464371652	and there are beans on the floor	10498	12407	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p007	transid-4be1738fd63b290c-001668464372266	and the background	13470	14000	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p007	transid-009980b376476ce2-001668464372829	Okay	13475	14000	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-598eecf4c19fac7a-001668370803410		0	620	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-c90d34aaa0a0e63c-001668370804503	green and branches 	1120	2095	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-f0d29e5bc8c417d2-001668370804798	"Got it, got it, Done!"	2225	3900	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-ac5d1a374543403a-001668370805266	I see here dog which is very scary and which is	6980	10295	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-1378ed1b328a6227-001668370805522	like light brown and 	10680	12059	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-7fe63c913c246818-001668370806416	grayish color.	12730	13535	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-8f8053c4c78da6d3-001668370806891	you know where it is?	14405	15475	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-8b2de1572b1619a1-001668370807546	and the background is white and 	16490	18125	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-d330d4216a30552a-001668370808016	it is facing towards the camera.	18560	19945	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p008	transid-27d0c349c78b7a9b-001668370808270	Got it!	23125	23750	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p009	transid-e93bdc5eef9b07b7-001668587495530	I see a dog	3568	4545	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p009	transid-25eb325f3abdfcc4-001668587496100	um	4705	5215	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p009	transid-e2d406f4cd068bba-001668587496669	uh which is	5455	6315	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p009	transid-35c547990f545212-001668587497779	brown and white in color with uh brown in color near the eyes	7545	12465	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p009	transid-7f484e9d406755cd-001668587498829	Hmm	12955	13705	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p009	transid-6e57221e14f4222a-001668587499409	and in the middle	13000	13565	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p009	transid-7c568f0e3b9d5bd5-001668587500296	white in color. It is facing towards the camera and it's mouth is opened with teeth's visible.	14325	21603	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p009	transid-a74a2d0c95d6aa56-001668587501098	Got it.	22443	23031	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p009	transid-12c1a81c09636887-001668587501987	It is standing	23158	24000	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p010	transid-0eaaf135fb83bb07-001668575856038	On the dotted flour.	0	1375	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p010	transid-31c5288e4eafa712-001668575857006	Got it.	6600	7185	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p010	transid-3c381a456f9abf53-001668575857330	Done.	7599	7955	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p010	transid-dd9e8aed0f990fae-001668575858229	I see	7825	8330	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p010	transid-4444991458784f7a-001668575858797	two dogs in the pone. 	8730	10505	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p010	transid-7ff9ad65778cdd7e-001668575859108	with one opening the mouth and the other just	10940	14110	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p010	transid-36875a506ac490d2-001668575859407	Got it.	14645	14999	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p011	transid-d74788d329593167-001668503448606	I see a food item.	5020	5985	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p011	transid-0a5f101b04937f80-001668503448787	with yellow and	6620	8390	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p011	transid-95bb0d573f69f264-001668503448874	with yellow sauce in it and green color and small beans on it.	9120	13285	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p011	transid-de09055ce7cb63db-001668503449050	Which is in a small which is in a black colour pan.	14290	17425	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p011	transid-7e996ca18ec76b25-001668503449480		16825	17325	Speaker1	0g17psc4	r04
0g17psc4_r04_s0_p011	transid-333ad6e6782382ee-001668503449648	"And next to it, there is a yellow color."	17890	19875	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p011	transid-9a37614e64ec2617-001668503449891	"Liquid, which is on to the left side."	20350	22610	Speaker0	0g17psc4	r04
0g17psc4_r04_s0_p011	transid-5b21a5734351e2a5-001668503450127	Got it!	24560	24999	Speaker1	0g17psc4	r04
0iv2hqsg_r00_s1_p000	transid-98a506eac8917c71-001668111270492	I got a bowl of uh	2730	4510	Speaker0	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-73940cf838332e93-001668111270694	"all vegetables, carrot"	5815	7354	Speaker0	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-5e921fc128d929b7-001668111270826	"carrot, cabbage and a half boiled egg on top of them."	8795	13225	Speaker0	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-d1ff51b7d36240ea-001668111270895	Ok.	13735	14400	Speaker1	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-3e6686858154f6bc-001668111271023	On a brown colored mat	14565	16050	Speaker0	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-7693609fb6ac4abb-001668111271225	Ok.	17674	18350	Speaker1	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-263016ae06e39edf-001668111271404	You can see spring onions like looking on the	18550	21575	Speaker0	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-a8c5be4f11e09f02-001668111271471	left side of the bowl.	22720	23960	Speaker0	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-fc3da8b4ad4ee319-001668111271590	Ok.	24625	25360	Speaker1	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-cce13506791c03ca-001668111271652		28135	29135	Speaker1	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-406d61b26cb55d70-001668111271785	"Is it a, What is color of the bowl?"	30099	32170	Speaker1	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-4e34f3f8cda7cc86-001668111272019	Bowl color is white color.	33375	35075	Speaker0	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-2de7b32e8c2016cd-001668111272255	"White color, ok. Ah, Is it a zoom short of it?"	36705	39950	Speaker1	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-bccf1ac76d0dd2a3-001668111272371	"Yeah, zoom."	40935	41525	Speaker0	0iv2hqsg	r00
0iv2hqsg_r00_s1_p000	transid-17b95e22a53f4577-001668111272482	Ok.	46560	47000	Speaker1	0iv2hqsg	r00
0iv2hqsg_r00_s1_p001	transid-a82f0011a97c9cef-001668296955119	ya we can see a bird 	3294	4860	Speaker1	0iv2hqsg	r00
